orders_id	First product_name
29124983	Meat Lover's Stromboli
29124984	Fried Calamari
29124985	Boneless Wings
29124986	Chicken Finger Wrap
29124987	5 Pieces Chicken Strips
29124988	15% Off Medium Taco Pizza Tuesday Special
29124989	Greek Chicken Kabob
29124990	Pasta Combo
29124991	Pucillo Pizza
29124992	Half Sub & Fries Medium Fountain Soda for $9.99
29124993	Cheese Pizza
29124994	Buy 10 Boneless Wings & Get 10 Boneless Wings For Free Tuesday Special
29124995	Traditional Mozzarella Pizza
29124996	Chicken Parmigiana
29124997	Cheese Pizza
29124998	Party Pizza
29124999	Chicken Parmigiana Neapolitan Pizza
29125000	Pepperoni Pizza
29125001	Cheese Pizza
29125002	Build Your Own Pasta
29125003	Caprese Salad
29125004	Side Salad
29125005	Create Your Own Cheese Pizza
29125006	Boneless Wings
29125007	Plain Pizza
29125008	Thin Crust Pizza
29125009	Meatball Parmigiana Sub
29125010	Antipasto Salad
29125011	Antipasto Salad
29125012	French Fries
29125013	Italian Stromboli
29125014	Grilled Chicken Salad
29125015	Bacon & Onion Parmesano Sticks
29125016	Party Pizza
29125017	Boneless Wings
29125018	Four Cheese Pepperoni Calzone
29125019	Cheese Garlic Bread
29125020	Build Your Own Pizza
29125021	Homemade Meat Lasagna
29125022	Da Veggie Pizza
29125023	Cheese Pizza
29125024	Chicken Caesar Wrap
29125025	Brooklyn Wrap
29125026	House Special Pizza
29125027	Cheese Pizza
29125028	Cheese Pizza
29125029	"Big Daddy One Topping Pizza, an Order of  Breadsticks & a 2-Liter Pepsi Meal Deal for $21.98"
29125030	New York Style Cheese Pizza
29125031	Buffalo Chicken Salad
29125032	Mozzarella Pizza
29125033	"#1 Cheese Burger, Fries & Soda Combo"
29125034	Cannoli
29125035	Buffalo Wings
29125036	California Cheesesteak Sandwich
29125037	Caesar Salad
29125038	Cheesesteak Sub
29125039	Cheesecake
29125040	Bacon Cheeseburger
29125041	Cannolis
29125042	Margherita Pizza
29125043	All Meats Pizza
29125044	Cheesesticks
29125045	Chicken Supreme Pizza
29125046	Arugula Salad
29125047	Fried Mozzarella Cheese
29125048	10. Chicken Bacon Ranch Pie
29125049	Antipasto Salad
29125050	Fettuccine Alfredo
29125051	Baked Lasagna
29125052	Party Pizza
29125053	BBQ Chicken Pizza
29125054	Two Large Pies & One 2 Liter Coke For $26.39
29125055	Crispy Breaded Wings
29125056	Garlic Bread
29125057	Cheese Pizza
29125058	Margherita Pizza
29125059	One Topping Pizza
29125060	Large 14'' Cheese Pizza & Chicken Wings
29125061	Build Your Own Pasta with Alfredo Sauce
29125062	Momma Mia Buffalo Chicken Pizza
29125063	Brewed Sweet Tea
29125064	Buffalo Chicken Roll
29125065	Chicken Cacciatore over Spaghetti Dinner Special
29125066	Mozzarella Pizza
29125067	Green Dream Rize Crust Pizza
29125068	French Fries
29125069	#1 Special  For $ 27.99
29125070	Chicken Tacos
29125071	Neapolitan Round Cheese Pizza
29125072	Cheese Pizza
29125073	One Topping Pizza
29125074	Chicken Wings
29125075	French Fries
29125076	Buffalo Wings
29125077	Guacamole
29125078	Cheesecake
29125079	Cheese Fries
29125080	Baked Lasagna
29125081	Bread Sticks with Cheese
29125082	Fresh Blueberries Pancakes
29125083	BLT Sub
29125084	#1 Everyday Family Special for $20.95
29125085	"Calamari Alla Griglia, Peperoncino, Rucola"
29125086	Chicken Wrap
29125087	Cheese Pizza
29125088	Pacific Rim Pizza
29125089	Cheese Pizza
29125090	Spinach Garlic Chicken Pizza
29125091	Chicken Burger
29125092	Buffalo Wings
29125093	Buffalo Chicken Wings
29125094	Double Deal For $19.99
29125095	Sweet Tea
29125096	Breaded Mushrooms
29125097	Cheese Pizza
29125098	Cheese Bread
29125099	Buffalo Chicken Wings Box
29125100	Cheese Pizza
29125101	#1 Stackers Combo Pizza
29125102	Chicken & Broccoli Calzone
29125103	Chicken Tenders with Fries
29125104	Mangia's Stromboli
29125105	Cheese Pizza
29125106	Soda
29125107	Slicer Crust Cheese Pizza
29125108	Cheese Pizza
29125109	Cheese Pizza Slice
29125110	Grilled Chicken Salad
29125111	Cheese Pizza
29125112	21. Hamburger
29125113	Caesar Salad
29125114	Chicken Francese
29125115	Fried Pickles
29125116	Buffalo Chicken Wings
29125117	Cheese Pizza
29125118	Carnivore Pizza
29125119	Garlic Bread with Cheese
29125120	Cheese Pizza
29125121	Broccoli
29125122	Bill's Wings
29125123	Cheese Pizza
29125124	BBQ Ribs
29125125	Buffalo Wings
29125126	Falafel Sandwich
29125127	Chicken Marsala
29125128	Deep Sicilian Cheese Pizza
29125129	Mozzarella Sticks
29125130	Create Your Own New York Pizza
29125131	Hot Sausage Wedge
29125132	New York Style Cheese Pizza
29125133	Arancini
29125134	Cheese Pizza
29125135	Buffalo Chicken Calzone
29125136	Cheese Pizza
29125137	Taco Calzone
29125138	Fries
29125139	Cheese Pizza
29125140	BBQ Chicken Pizza
29125141	Breaded Chicken Wings
29125142	Caesar Salad
29125143	Cauliflower Crust Pizza
29125144	Boneless Jumbo Party Wings
29125145	Buffalo Chicken Pizza
29125146	#1. Two 14'' Pizzas with Three Toppings Special
29125147	Steak Tip Salad
29125148	Cheesecake with Strawberries
29125149	Cheese Pizza
29125150	Cheese Pizza
29125151	French Fries
29125152	BLT Sub
29125153	Corned Beef Special Hoagie
29125154	BLT Sub
29125155	Cold Antipasto Salad
29125156	Two Pies Monday - Thursday Special
29125157	Chicken Parmigiana Panini
29125158	Buffalo Wings
29125159	Buffalo Chicken Salad
29125160	Cheese Fries with Cheese Wiz
29125161	Cheese Pizza
29125162	Buffalo Chicken Wrap
29125163	Cheese Pizza
29125164	Cheesy Fries
29125165	Buffalo Chicken Grinder
29125166	#18 Cheesesteak Sandwich
29125167	Cheese Pizza
29125168	Original California Crust Cheese Pizza
29125169	14. Panini's Favorite
29125170	Chicago Style Deep Dish Pizza
29125171	Cheesesteak Work's Sub
29125172	Cheese Pizza
29125173	Cheese Pizza
29125174	Bacon Cheeseburger
29125175	Any Three Subs Special
29125176	Cheese Pizza
29125177	Cheese Pie
29125178	Build Your Own Pizza
29125179	"Large Cheese Pizza, 12 Knots & 2 Liter Soda Tuesday Special"
29125180	Mild Chicken Quesadilla with French Fries
29125181	Chicken Fry Salad
29125182	Eggplant Rollatini
29125183	Plain Cheese Round Pizza
29125184	Sicilian Cheese Pizza
29125185	Chicken Cutlet Hoagie
29125186	Mozzarella Sticks
29125187	One Topping Pizza
29125188	French Fries
29125189	Bacon Cheddar Wedge Fries
29125190	Cheese Fries
29125191	Cheese Pizza
29125192	Cheese Pizza
29125193	Penne Alla Vodka
29125194	Build Your Own Pizza
29125195	Elias Classic Greek Pizza
29125196	Cheese Pizza
29125197	"15. Peach, Blueberry, Strawberry Smoothie"
29125198	Family Special For $26.99
29125199	Sauteed Broccoli
29125200	California White Veggie Pizza
29125201	Chicken Parmigiana Sub
29125202	Build Your Own Cheese Pizza
29125203	Pepperoni Pizza
29125204	Crab Dip Pizza
29125205	Coal Traditional Margherita Cheese Pizza
29125206	Cheese Pizza
29125207	Baked Homemade Lasagna
29125208	Buffalo Chicken Pizza
29125209	Cheese Pizza
29125210	Chicken Panini
29125211	Supreme Pizza
29125212	Corned Beef Special Hoagie
29125213	Chef's Salad
29125214	Chicken Tortilla Soup
29125215	Grandpa Pizza
29125216	Carrot Cake
29125217	Caesar Salad
29125218	Breaded Zucchini
29125219	Garlic Knots
29125220	Two Large Plain Pizza For $21.19
29125221	Spinach Pie Calzone
29125222	Chicken Wings with Fries
29125223	Asparago Salad
29125224	Buffalo Chicken Wrap
29125225	Caprese Salad
29125226	Cheeseburger
29125227	Al's Special Stromboli
29125228	Cheese Pizza
29125229	Side of Garlic Butter Sauce
29125230	"16"" Cheese Pizza Pick Up Special"
29125231	Joto's Double Stuffed BBQ Beef Pizza
29125232	Fresh Mozzarella Pizza
29125233	Cheese Pizza
29125234	Cheese Pizza
29125235	Cheese Pizza
29125236	Cheese Pizza
29125237	Lobsta Mac
29125238	8 Pieces Bone In Wings
29125239	Philly Pepper Cheesesteak
29125240	Homemade Fries
29125241	Garlic Knots
29125242	Boneless Wings
29125243	Garlic Knots
29125244	Breadsticks with Cheese & Sauce
29125245	Beef Whiz Cheesy Steak Sub
29125246	Buffalo Wings
29125247	Fresh Mozzarella Wrap
29125248	Alfredo Penne
29125249	The Big Prosciutto Panini
29125250	Cheese Pizza
29125251	Breadsticks
29125252	Cheese Pie
29125253	Eggplant Rollatini
29125254	Cheese Pizza Slice
29125255	12. Hawaiian Pizza
29125256	Bacon Cheddar Wedge Fries
29125257	Albert Meal Special
29125258	BLT Sandwich
29125259	Grilled Chicken Salad
29125260	Chicken Tenders
29125261	French Fries
29125262	Garlic Knots
29125263	Mozzarella Sticks
29125264	DIY Pie - Bake at home!
29125265	Boost
29125266	Wings
29125267	Breadsticks
29125268	Build Your Own Pizza
29125269	Cheese Pizza
29125270	Beef Gyro
29125271	French Fries
29125272	Buffalo Wings
29125273	Cranberry Grape Ocean Spray
29125274	Garlic Bread
29125275	Caesar Salad
29125276	Buffalo Wings
29125277	Caesar Salad
29125278	Caprese Salad
29125279	Music City Pizza
29125280	Chicken Wings
29125281	Cheese Pizza
29125282	Build Your Own Cheese Pizza
29125283	Chicken Caesar Salad
29125284	Cheese Pizza
29125285	Build Your Own Stuffed Bread
29125286	Cavatelli & Broccoli
29125287	Cheese Pizza
29125288	Cheese Pizza Slice
29125289	Cheese Pizza
29125290	Antipasto Salad
29125291	Half White Chicken
29125292	Barbecue Chicken Pizza
29125293	Meat Lover's Pizza
29125294	Pizza Steak
29125295	Buffalo Chicken Pizza
29125296	Chicken Wings
29125297	Cheese Pie
29125298	Chipotle Ranch Sauce
29125299	Hand Tossed Cheese Pizza
29125300	Cobb Salad
29125301	Hand Tossed Cheese Pizza
29125302	BBQ Chicken Pizza Slice
29125303	Eggplant Parmigiana Hero
29125304	Boneless Wings
29125305	Meat Supreme Pizza
29125306	Chicken & Broccoli Alfredo
29125307	Meatballs
29125308	Cheese Pizza
29125309	Build Your Own Pizza
29125310	Caesar Salad
29125311	Chicken Fingers
29125312	Build Your Own Cheese Pizza
29125313	Caesar Salad
29125314	Chicken Parmigiana
29125315	"Medium 12'' Cheese Pizza with One Topping, 8'' Sub, French Fries & Two Cans of Soda"
29125316	Hawaiian Pizza
29125317	Plain Cheese Pizza
29125318	Chicken Quesadilla
29125319	Regular Cheese Pie
29125320	Cauliflower Cheese Pizza
29125321	Plain Cheese Pizza
29125322	Deluxe Style Pizza
29125323	Tuna Fish Grinder
29125324	Plain Cheese Pizza
29125325	Chicken Wings
29125326	Margherita Pizza
29125327	Cheese Pizza
29125328	Build Your Own Cheese Pizza
29125329	Hot Buffalo Wings
29125330	Sausage Roll
29125331	Buffalo Wings
29125332	New York Thin Crust Cheese Pizza
29125333	Baked Ziti
29125334	French Fries
29125335	Chicken Francese
29125336	Cold Ham & Cheese Sandwich
29125337	Baked Ziti
29125338	Cowboy Pizza
29125339	Deep Fried Xango
29125340	Cheese Calzone
29125341	Cheese Bread with Two Dipping Sauces
29125342	"Large Cheese Pizza, 10 Chicken Wings & 2 Liter Soda Special"
29125343	Lunch & Dinner Special
29125344	Curly Fries
29125345	Cheese Pizza
29125346	Deluxe Pizza
29125347	Side of Coleslaw
29125348	3. Steak & Cheese Sub
29125349	BLT Sub
29125350	Kitchen Sink Pizza
29125351	Cheese Bread
29125352	Traditional Pizza
29125353	Chicken Parmesan
29125354	Kid's Chicken Fingers & Fries
29125355	Garlic Knots
29125356	All Meat Deep Dish Pizza
29125357	Fried Calamari
29125358	Chicken Escarole with Tortellini Soup
29125359	Large Cheese Pizza & 20 Wings Special
29125360	Dozeli Supreme Thin Crust Pizza
29125361	Nicos Pizza Special
29125362	Garlic Knots
29125363	Hand Tossed New York Style Cheese Pizza
29125364	Buffalo Wings
29125365	Cheese Pizza
29125366	Fountain Soda
29125367	Cheese Stuffed Shells
29125368	Cheesy Breadsticks
29125369	Cheese Pizza
29125370	Adobo Marinated Grilled Chicken Breast Quesadilla
29125371	Chicken Fingers
29125372	Cannoli
29125373	Corned Beef Sandwich
29125374	Garlic Knots
29125375	Hot Wings
29125376	Cheeseburger
29125377	Lasagna Dinner
29125378	Cheese Pizza
29125379	Cheese Pizza
29125380	Deluxe Pizza
29125381	Cheese Pizza
29125382	Italian Egg Drop Soup
29125383	Buffalo Wings
29125384	Cheese Pizza
29125385	Garlic Bread
29125386	One Topping Pizza
29125387	Francese
29125388	Meatball Parmigiana Sandwich
29125389	Cheese Pizza
29125390	Cheese Pizza
29125391	Buffalo Chicken Wrap
29125392	Gino's Steak Hot Sandwich
29125393	Family Special For $26.99
29125394	Cinna Stix with Icing
29125395	Buffalo Wings
29125396	Smokey Blue Pizza
29125397	Our Famous Traditional Cheese Pizza
29125398	Cheese Pizza
29125399	Chilli Cheese Fries
29125400	Cheese Pizza
29125401	Buffalo Chicken Pizza
29125402	Garlic Cheese Pizza
29125403	Cauliflower Cheese Pizza
29125404	Cheese Pizza
29125405	Cheese Pizza
29125406	Cheese Pizza
29125407	Fresh Filet of Haddock
29125408	Bone In Wingz
29125409	Boneless Wings
29125410	Cheese Pizza
29125411	Classic Cheese Pizza
29125412	Buffalo Chicken Pizza
29125413	Cheese Pizza
29125414	Penne In Rose
29125415	Calzone
29125416	Soda
29125417	Margherita Pizza
29125418	Hand Tossed Cheese Pizza
29125419	Falafel Pocket
29125420	Shrimp Scampi
29125421	Chicken Milanese
29125422	Buffalo Wings
29125423	Hawaiian Pizza
29125424	Appetizer Sampler
29125425	18'' Pizza with One Topping for $14.99
29125426	Cheese Pizza
29125427	Shrimp Alfredo
29125428	Chicken Bacon Artichoke Pizza
29125429	Cranberry Grape Ocean Spray
29125430	Cheese Pizza
29125431	Cheese Pizza
29125432	Buffalo Wings
29125433	Beef Empanada
29125434	6 Pieces Fried Chicken
29125435	Baby Back Ribs Dinner
29125436	BBQ Wings
29125437	Cheese Pizza
29125438	30. Chicken Parmigiana Sub
29125439	All Meat Pizza
29125440	Deluxe Stromboli
29125441	Beer-Battered Onion Rings
29125442	Florina's Salad
29125443	Chicken Tenders
29125444	Caesar Salad
29125445	Cheese Pizza
29125446	Grilled Eggplant Panini
29125447	Build Your Own Pizza
29125448	Beef Cheesesteak Sandwich
29125449	Chicken Bruschetta Sandwich
29125450	Buffalo Wings
29125451	Cheese Pizza
29125452	Mozzarella Sticks
29125453	Buffalo Wings
29125454	Cheese Pizza
29125455	Cheesy Garlic Bread
29125456	Cheese Pizza
29125457	Chicken Caesar Salad
29125458	Chocolate Cannoli
29125459	Large Pizza & Whole Hoagie Special
29125460	Cheeseburger Club
29125461	Fra Diablo Trio
29125462	Cheese Pizza
29125463	BBQ Rib
29125464	Cheese Pizza
29125465	Mozzarella Cheese Pizza
29125466	Chicken Fingers
29125467	Turkey & Cheese Sub
29125468	Cheese Pizza
29125469	#1 Daily Special For Only $29.95
29125470	Boneless Wings
29125471	French Fries
29125472	Chicken Burrito
29125473	Cheese Pizza
29125474	Mozzarella Sticks
29125475	5. Chicken Sandwich with Fries & Fountain Drink Combo
29125476	"Large 18"" 4-Toppings Pizza & Caesar Salad Special"
29125477	MYO Pizza
29125478	White Spinach Pizza
29125479	Chicken Finger Platter
29125480	Cheeseburger
29125481	Cheese Pizza
29125482	French Fries
29125483	Plain Cheese Pizza
29125484	Buffalo Wings
29125485	Two X-Large Pizzas with One Topping Each for $20.99
29125486	Cheese Pizza
29125487	"Any Chicago Pizza, 10 Wings & 2 Liter Soda $29.99"
29125488	Cajun Grilled Chicken Platter
29125489	Chicken Tenders
29125490	BLT Hoagie
29125491	Neapolitan Round Meat Lover's Pizza
29125492	Hawaiian Pizza
29125493	Angus California Cheeseburger
29125494	Cheesesteak Wrap
29125495	Caesar Salad
29125496	BLT Sandwich
29125497	One Large Cheese Pizza & Six Wings for Only $17.95
29125498	Classic Cheese Pizza
29125499	Buffalo Chicken Pizza
29125500	Two 12'' Pizza with One Topping Tuesday Specials
29125501	Baked Cheese Ravioli
29125502	Meat Lover's Pizza
29125503	"Spinach, Apple & Walnut Salad"
29125504	Carne Calzone
29125505	Cheese Pizza
29125506	Cheesesteak with Mushrooms Sub
29125507	Cauliflower Cheese Pizza
29125508	Cheese Pizza
29125509	Buffalo Wings
29125510	Cheese Pizza
29125511	Hand Tossed Cheese Pizza
29125512	Neapolitan Cheese Pie
29125513	Cheese Sticks
29125514	1.Grilled Chicken Kabob Salad
29125515	Truffle Fries
29125516	Antipasto Salad
29125517	One Topping Pizza
29125518	Create Your Own Inside Out
29125519	Bruschetta
29125520	Chicken Parmigiana Grinder
29125521	Bianca Pizza
29125522	Cheese Calzone
29125523	Famous Palace Pizza Garlic Knots
29125524	Cheese Pizza
29125525	Chicken Salad
29125526	Boneless Wings
29125527	Chicken Parmesan Calzone
29125528	Chicken Quesadilla
29125529	Bone In Buffalo Wings
29125530	Music City Pizza
29125531	Cheese Fries
29125532	Buffalo Chicken Tenders
29125533	Fries with Cheddar Cheese
29125534	Buffalo Pizza Slice
29125535	Garlic Bread with Cheese
29125536	Bread Sticks
29125537	Grandma Pizza
29125538	Cheeseburger Sub
29125539	Barbecue Chikun Pizza
29125540	Grandma Nonna Pizza
29125541	Chef's Salad
29125542	Cheese Pizza
29125543	Casa Mia Caprese Salad
29125544	Fountain Drink
29125545	Caesar Salad
29125546	Cheese Pizza
29125547	Cheese Pizza
29125548	Chicken Alfredo Pasta
29125549	Baked Mostaccioli
29125550	Fried Calamari
29125551	Cheese Pizza
29125552	Cheese Pizza
29125553	Chef's Salad
29125554	Cheesesteak Stromboli
29125555	Cheesy Bread
29125556	Garlic Knots
29125557	Lasagna
29125558	Assaggi
29125559	Chicken Bacon Wrap
29125560	Cheese Pizza
29125561	Cheese Pizza
29125562	Cheese Pizza
29125563	Cheese Sub
29125564	Crispy Chicken Salad
29125565	Chicken Parmesan
29125566	2. Chicken Parm Sub
29125567	Neapolitan Thin Crust Cheese Pizza
29125568	Bacon & Cheese Fries
29125569	Crab Ragoon
29125570	Crispy French Fries
29125571	Mozzarella Cheese Pizza
29125572	Cheese Pizza
29125573	Cheese Pizza
29125574	Cheese Pizza
29125575	Blue Cheese Dipping Sauce
29125576	French Fries
29125577	Eggplant Parmigiana Grinder
29125578	Chicken Parmigiana Grinder
29125579	Club Sandwich
29125580	Eggplant with Ricotta Pizza
29125581	Bruschetta
29125582	Baked Ziti
29125583	Cheese Pizza
29125584	Large Pizza with One Topping & 12 Wings Special
29125585	Sicilian Thick Crust Pizza
29125586	Buffalo Wings
29125587	Plain Cheese Pizza
29125588	Chicken Tenders
29125589	Cheese Pizza
29125590	Buffalo Wings
29125591	Buffalo Shrimp
29125592	Bruschetta with Smoked Salmon
29125593	Cheese Pizza
29125594	Chicken Parmesan Pasta
29125595	Manhattan Supreme Pizza
29125596	19. French Fries with Cheese Special
29125597	BLT Sandwich
29125598	Hand Tossed New York Style Cheese Pizza
29125599	Bread Sticks
29125600	8 Mixed Chicken Dinner with 2 Sides Tuesday Special
29125601	Plain Neapolitan Cheese Pizza
29125602	Caprese Salad
29125603	Cheese Pizza
29125604	Full House Pizza
29125605	Create Your Own  NY Thin Crust Cheese Pizza
29125606	Cheese Pizza
29125607	Balsamic Grilled Chicken Salad
29125608	Cheesesteak Hoagie Sub
29125609	Cheese & Pepperoni Pizza
29125610	Large 3-Topping Pizza for $12.99
29125611	White Garlic Chicken Pizza
29125612	Chicken Tenders Basket
29125613	Caesar Salad
29125614	Deep Dish Liberty Cheese Pie
29125615	Caesar Salad with Chicken
29125616	Cinnamon Sticks
29125617	French Fries
29125618	Cheesecake
29125619	Breadsticks
29125620	Buffalo Pizza
29125621	Miller Lite Pick Up
29125622	Soda
29125623	Fried Calamari
29125624	Eggplant Parm
29125625	Cheese Pizza
29125626	Cheese Pizza
29125627	Cheese Pizza
29125628	Cheese Pie
29125629	Garlic Knots
29125630	French Fries
29125631	Neapolitan Cheese Pizza
29125632	Build Your Own Pizza
29125633	Buffalo Wings
29125634	Patty Melt Burger
29125635	Baked Penne Alla Roma
29125636	Broccoli Dyna Bites
29125637	Fettuccine Chicken Alfredo
29125638	Chicken Tenders Platter
29125639	Cheese Pizza Slice
29125640	Cheeseburger with Bacon Sub
29125641	Onion Rings
29125642	Buffalo Chicken Supreme Pizza
29125643	Cheese Pizza
29125644	Chef Salad
29125645	#33B. Buffalo Chicken Cheesesteak
29125646	Hand Tossed New York Style Crust Cheese Pizza
29125647	Jumbo Chicken Wings
29125648	Grilled Chicken Wrap
29125649	"Two Medium 12"" Pizzas with Three Toppings"
29125650	Mozzarella Sticks
29125651	Cheese Pizza
29125652	Chicken Broccoli Pizza
29125653	Mozzarella Sticks
29125654	BBQ Rib
29125655	Chicken Caesar Salad
29125656	Buffalo Chicken Fingers
29125657	Hawaiian Pizza
29125658	Cheesy Bread
29125659	Deluxe Pizza
29125660	Cheese Pizza
29125661	2 Cheeseburger with 2 Onion Rings & 2 Drinks for $15.99
29125662	Deep Fried Mushrooms
29125663	Garlic Parmigiana Fries
29125664	Cheese Pizza
29125665	Grandmas Pizza
29125666	Cheese Pizza
29125667	Piero Fries
29125668	Linguinette Chopped Clam Sauce
29125669	Cheese Steak
29125670	Bacon Double Cheeseburger Pizza
29125671	French Fries
29125672	Dinner Salad
29125673	Cheese Pizza
29125674	Cheese Pizza
29125675	Naked Buffalo Wings
29125676	Breadsticks
29125677	Blue Buffalo Potato
29125678	BBQ Chicken Pizza
29125679	Buffalo Wings
29125680	Cavatelli with Broccoli
29125681	Solo Shot for $15.99
29125682	Cheese Salad
29125683	Buffalo Wings
29125684	Cheese Pizza Slice
29125685	Cheese Pizza
29125686	Deluxe Pizza
29125687	Garlic Knots
29125688	Cannoli Cake
29125689	Breaded Mushrooms
29125690	Chicken a la Doros
29125691	Round Thick Crust Pan Pizza
29125692	Garden Salad with Gorgonzola
29125693	Seafood Alfredo
29125694	Cheese Pizza
29125695	Small One Item Pizza & 10 Wings Combo Special
29125696	Buffalo Chicken Pizza Slice
29125697	Cheese Pizza
29125698	Buffalo Wings
29125699	Cheeseburger
29125700	Chicken Fingers
29125701	Damons Cheesy Breadsticks
29125702	Baked Ziti
29125703	Arugula Salad
29125704	Fish & Chips
29125705	Meatball Grinder
29125706	Gelato
29125707	BLT Club
29125708	Caesar Salad
29125709	Cheese Pizza
29125710	Chicken Parmigiana
29125711	Cheese Pizza
29125712	Crispy Chicken Ranch Wrap
29125713	Build Your Own Pizza
29125714	Build Your Own Thin Crust Pizza
29125715	Godfather Wrap
29125716	"Buy Any 14"" Pizza & Get Second 14"" Cheese Pizza Free Tuesday Special Pick Up"
29125717	Cheesesteak Sandwich
29125718	Chicken & Broccoli with Alfredo Sauce Pasta
29125719	Buffalo Wings
29125720	Buffalo Wings
29125721	Cheese Fries with Whiz
29125722	Chicken Marsala
29125723	Italian Sub
29125724	Red Cheese Pizza
29125725	Chicken Wings
29125726	Buffalo Wings
29125727	Margherita Pizza
29125728	Famous Classic Pizza
29125729	Caesar Salad
29125730	Broccoli Cheddar Bites
29125731	Neapolitan Cheese Pizza
29125732	Chicken Parmigiana Sandwich
29125733	Cheese Pizza
29125734	Buffalo Wings
29125735	Fresh Mozzarella Salad
29125736	Boneless Tenders
29125737	Spaghetti with Meatballs Dinner
29125738	Family Garden Salad
29125739	Neapolitan Thin Crust Pizza Slice
29125740	Prince Perfection
29125741	Cheese Pizza
29125742	Chicken Bacon Tender Melt
29125743	Cannoli
29125744	Classic Combo Pizza
29125745	Chicken Quesadilla
29125746	Meat Lover's Calzone
29125747	Boneless Wings
29125748	Meatball Hero
29125749	Thin Crust Cheese Pizza
29125750	Cheese Pizza
29125751	BBQ Chicken Pizza
29125752	Chicken Fingers
29125753	Antipasto Salad
29125754	Greek Salad
29125755	BLT Sub
29125756	Garlic Knots
29125757	Baked Ziti
29125758	Fettuccine Alfredo
29125759	Aloha Pizza
29125760	Chicken Francese
29125761	Cheese Pizza
29125762	Gnocchi de la Casa
29125763	Thin Crust Cheese Pizza
29125764	Chicken Alfredo Pizza
29125765	Baked Eggplant Parmigiana
29125766	Create Your Own New York Gluten Free Pizza
29125767	Garlic Bread with Cheese
29125768	Antipasto Salad
29125769	Build Your Own Pizza
29125770	Garden Salad
29125771	Boneless Wings
29125772	Cheese Pizza
29125773	Fat Daddy Pizza
29125774	Crispy Brussels Sprouts
29125775	Caesar Salad
29125776	Cheese Pizza
29125777	Chicken BBQ Pizza
29125778	Hot Combo Grinder
29125779	Cheese Pizza
29125780	"Cheesesteak, French Fries & 20 oz. Fountain Drink for $11.95"
29125781	Cheese Ravioli with Meat Sauce
29125782	Kid's Chicken Nuggets
29125783	Buffalo Wings
29125784	Regular Cheese Pizza
29125785	Margarita Pizza
29125786	Linguini with Clam Sauce
29125787	Boneless Wings
29125788	Cheese Pizza
29125789	Plain Cheese Pizza
29125790	Breaded Mushrooms
29125791	Bianca Pizza
29125792	Bellagio House Salad
29125793	Chef Salad
29125794	Beef Patty
29125795	Plain Cheese Pizza
29125796	Cheesesteak Sub
29125797	Cheese Pizza
29125798	Regular Cheese Pie
29125799	BBQ Chicken Pizza
29125800	Cheese Pizza
29125801	Cheese Pizza
29125802	Chef's Salad
29125803	Garlic Knots
29125804	Chicken Fingers
29125805	Chicken Picasso Sub
29125806	Gluten Free Pizza
29125807	Soda
29125808	All Meat Pizza
29125809	Chicken Cordon Blue Hot Hero
29125810	BBQ Chicken Stromboli
29125811	Grilled Chicken Mesclun Salad
29125812	Cheese Pizza
29125813	Crabby Friday
29125814	Cheese Pizza
29125815	Cheese Pizza
29125816	German Style Pizza
29125817	NY Style Plain Cheese Pizza
29125818	Spaghetti with Meatballs Dinner
29125819	Buffalo Chicken Pizza
29125820	Aegean Pizza
29125821	Boneless Wings
29125822	Chicken Cacciatore
29125823	Garlic Bread with Cheese
29125824	Antipasto Salad
29125825	Cheese Pizza
29125826	Plain Cheese Pizza
29125827	Cheese Pizza Slice
29125828	Chicken Finger Basket
29125829	Baked Ziti with Meatball
29125830	Buffalo Fingers
29125831	Grandma Pizza
29125832	On Fire Wings
29125833	Chicken Caesar Wrap
29125834	Garlic Knots
29125835	Mozzarella Sticks
29125836	Salmon
29125837	Traditional New York Handmade Pizza
29125838	Cheese Pizza
29125839	Eggplant Parmigiana
29125840	Greek Salad
29125841	Cheese Pizza
29125842	Mozzarella Cheese Pizza
29125843	Cheese Pizza
29125844	Cheese Fries
29125845	Cheese Pizza
29125846	Chicken Bacon Ranch Quesadilla
29125847	Cheese Pizza
29125848	Buffalo Wings
29125849	Sicilian Pizza
29125850	Combination Platter
29125851	BBQ Chicken Pizza
29125852	BBQ Chicken Pizza
29125853	Cheese Pizza
29125854	Cheese Pizza
29125855	Fresh Baked Breadsticks
29125856	Breadsticks
29125857	Eggplant Parmigiana Sandwich
29125858	Cheese Pizza
29125859	Cheese Pizza
29125860	Mulberry Street New York Cheese Pizza
29125861	Insalata Romana
29125862	Abruzzese Pizza
29125863	California Chicken Club Flatbread
29125864	Bacon Cheese Fries
29125865	Cheese Pizza
29125866	Boneless Wings
29125867	Boneless Wings
29125868	Fried Dill Spears
29125869	Rack of Ribs
29125870	Buffalo Wings
29125871	French Fries
29125872	Cheese Steak Sub
29125873	Cheese Pizza
29125874	18'' Pizza with Three Toppings for $17.99
29125875	Plain Cheese Pizza
29125876	Two Medium Two Topping Pizzas for $24.99
29125877	Cheese Pizza
29125878	Cheese Pizza
29125879	Create Your Own New York Gluten Free Pizza
29125880	Hummus
29125881	NY Style Plain Cheese Pizza
29125882	Buffalo Chicken Pizza
29125883	Large Cheese Pizza Special
29125884	Kid's Chicken & Fries
29125885	Caesar Salad with Grilled Chicken
29125886	Cheese Pizza
